28 40 55 60 71 90;0.0347,0.595,-13.930
37 48 82 90;0.0026,1.000,-13.899
18 36 71 72 90;0.0026,1.000,-13.899
34 86 89;0.0029,1.000,-13.827
3 7 51 71 79 90;0.0063,0.793,-13.791
3 7 47 71 79 90;0.0063,0.793,-13.791
20 36 79 90;0.0096,0.722,-13.639
3 55 60 88 90;0.0298,0.604,-13.637
56 76 89;0.0072,0.803,-13.486
20 36 82 90;0.0097,0.717,-13.429
3 27 47 51 71 79 90;0.0059,0.796,-13.171
13 56 89;0.0027,1.000,-13.167
13 83 89;0.0027,1.000,-13.167
13 29 89;0.0027,1.000,-13.167
13 68 89;0.0027,1.000,-13.167
13 66 89;0.0027,1.000,-13.167
3 27 88 90;0.0118,0.688,-13.085
3 27 41 71 90;0.0118,0.688,-13.085
3 27 41 60 90;0.0118,0.688,-13.085
3 18 71 88 90;0.0077,0.747,-12.938
3 18 51 88 90;0.0077,0.747,-12.938
26 38 89;0.0081,0.776,-12.766
3 14 51 71 79 90;0.0057,0.792,-12.657
3 14 47 71 79 90;0.0057,0.792,-12.657
20 41 67 90;0.0090,0.717,-12.597
20 67 71 90;0.0090,0.717,-12.597
41 60 67 90;0.0090,0.717,-12.597
41 55 67 90;0.0090,0.717,-12.597
41 51 67 90;0.0090,0.717,-12.597
41 47 67 90;0.0090,0.717,-12.597
5 41 56 89;0.0026,1.000,-12.507
5 21 41 89;0.0026,1.000,-12.507
9 29 41 80 89;0.0026,1.000,-12.507
9 21 29 41 89;0.0026,1.000,-12.507
38 88 90;0.0023,1.000,-12.433
24 49 90;0.0023,1.000,-12.433
24 42 90;0.0023,1.000,-12.433
24 88 90;0.0023,1.000,-12.433
4 67 82 90;0.0023,1.000,-12.433
4 20 51 55 60 71 90;0.0297,0.596,-12.281
3 9 21 29 39 89;0.0038,0.903,-12.106
3 27 41 47 51 90;0.0118,0.677,-12.073
11 20 51 55 60 71 90;0.0160,0.643,-11.889
37 48 60 90;0.0057,0.778,-11.779
41 83 89;0.0053,0.830,-11.733
4 84 90;0.0022,1.000,-11.701
27 78 90;0.0022,1.000,-11.701
11 30 71 79 90;0.0022,1.000,-11.701
4 18 28 37 90;0.0022,1.000,-11.701
14 71 73 79 90;0.0022,1.000,-11.701
36 51 71 73 82 90;0.0022,1.000,-11.701
9 41 89;0.1094,0.569,-11.420
14 89;0.1282,0.564,-11.365
7 47 51 71 79 90;0.0063,0.754,-11.303
36 41 90;0.0703,0.546,-11.248
9 21 29 39 89;0.0088,0.744,-11.219
17 39 89;0.0060,0.800,-11.216
10 41 85 89;0.0023,1.000,-11.188
28 37 40 55 60 90;0.0118,0.667,-11.126
16 36 90;0.0021,1.000,-10.968
18 37 44 90;0.0021,1.000,-10.968
14 37 44 90;0.0021,1.000,-10.968
11 30 71 82 90;0.0021,1.000,-10.968
4 18 37 79 90;0.0021,1.000,-10.968
4 18 37 82 90;0.0021,1.000,-10.968
7 18 71 72 90;0.0021,1.000,-10.968
11 37 51 79 90;0.0021,1.000,-10.968
11 37 51 82 90;0.0021,1.000,-10.968
14 71 72 79 90;0.0021,1.000,-10.968
11 56 89;0.0045,0.846,-10.914
18 20 40 90;0.0115,0.667,-10.899
18 40 71 90;0.0115,0.667,-10.899
3 27 41 47 90;0.0118,0.662,-10.675
3 12 39 89;0.0022,1.000,-10.529
3 27 41 51 90;0.0118,0.656,-10.240
16 31 90;0.0019,1.000,-10.235
18 35 71 90;0.0019,1.000,-10.235
18 35 51 90;0.0019,1.000,-10.235
11 89;0.1562,0.555,-10.064
38 89;0.0081,0.738,-9.988
14 47 51 71 79 90;0.0059,0.741,-9.935
5 12 89;0.0021,1.000,-9.870
5 41 80 89;0.0021,1.000,-9.870
41 59 89;0.0709,0.579,-9.853
3 14 71 79 90;0.0072,0.707,-9.701
4 30 71 90;0.0040,0.806,-9.644
4 18 37 90;0.0047,0.773,-9.520
7 49 90;0.0018,1.000,-9.503
14 37 48 90;0.0018,1.000,-9.503
14 27 71 73 90;0.0018,1.000,-9.503
3 36 47 51 79 90;0.0057,0.737,-9.490
45 56 89;0.0019,1.000,-9.210
41 45 89;0.0019,1.000,-9.210
26 45 89;0.0019,1.000,-9.210
45 63 89;0.0019,1.000,-9.210
11 47 51 79 90;0.0082,0.682,-9.130
3 18 36 47 71 90;0.0049,0.750,-8.914
3 36 71 79 90;0.0079,0.682,-8.903
4 20 51 55 60 90;0.0297,0.574,-8.891
18 36 71 73 79 90;0.0016,1.000,-8.771
3 36 51 55 60 71 90;0.0131,0.627,-8.646
5 16 89;0.0018,1.000,-8.552
41 54 89;0.0713,0.574,-8.550
13 25 89;0.0036,0.839,-8.512
5 41 89;0.0026,0.905,-8.509
11 20 51 55 60 90;0.0160,0.609,-8.441
3 18 36 71 90;0.0060,0.710,-8.423
3 35 55 60 71 90;0.0060,0.710,-8.423
4 37 82 90;0.0056,0.719,-8.403
3 7 18 88 90;0.0038,0.778,-8.230
3 18 88 90;0.0077,0.675,-8.180
16 90;0.0114,0.634,-8.115
13 49 90;0.0015,1.000,-8.039
13 78 90;0.0015,1.000,-8.039
13 42 90;0.0015,1.000,-8.039
13 88 90;0.0015,1.000,-8.039
36 51 71 72 82 90;0.0015,1.000,-8.039
3 27 41 90;0.0118,0.628,-7.906
29 33 89;0.0016,1.000,-7.893
4 37 79 90;0.0052,0.717,-7.770
29 56 89;0.0053,0.750,-7.583
56 68 89;0.0053,0.750,-7.583
11 30 71 90;0.0042,0.738,-7.359
4 18 67 90;0.0014,1.000,-7.307
7 31 71 79 90;0.0014,1.000,-7.307
5 56 89;0.0026,0.864,-7.188
37 44 90;0.0062,0.682,-7.165
4 19 29 80 89;0.0029,0.840,-7.089
4 19 29 63 89;0.0029,0.840,-7.089
19 29 80 89;0.0056,0.732,-7.065
19 29 63 89;0.0056,0.732,-7.065
3 51 71 79 90;0.0248,0.569,-7.055
4 60 67 71 90;0.0045,0.717,-6.917
4 55 67 71 90;0.0045,0.717,-6.917
4 51 67 71 90;0.0045,0.717,-6.917
4 47 67 71 90;0.0045,0.717,-6.917
36 47 51 79 90;0.0082,0.645,-6.878
3 27 71 73 90;0.0056,0.683,-6.704
3 18 35 90;0.0019,0.875,-6.636
3 19 29 89;0.0027,0.833,-6.595
3 9 16 89;0.0014,1.000,-6.576
3 7 71 79 90;0.0063,0.667,-6.555
4 47 51 79 90;0.0103,0.620,-6.543
18 36 47 51 71 90;0.0066,0.658,-6.337
4 20 55 60 71 90;0.0382,0.544,-6.198
18 36 71 73 90;0.0030,0.759,-6.113
41 67 90;0.0090,0.623,-6.072
3 14 27 47 51 71 90;0.0038,0.718,-6.055
4 51 55 60 71 90;0.0297,0.551,-5.865
64 90;0.0011,1.000,-5.844
45 78 90;0.0011,1.000,-5.844
42 45 90;0.0011,1.000,-5.844
27 45 90;0.0011,1.000,-5.844
24 37 90;0.0011,1.000,-5.844
27 49 90;0.0011,1.000,-5.844
18 78 90;0.0011,1.000,-5.844
41 78 90;0.0011,1.000,-5.844
27 42 90;0.0011,1.000,-5.844
37 71 78 90;0.0011,1.000,-5.844
20 71 78 90;0.0011,1.000,-5.844
60 71 78 90;0.0011,1.000,-5.844
55 71 78 90;0.0011,1.000,-5.844
18 35 72 90;0.0011,1.000,-5.844
27 31 71 79 90;0.0011,1.000,-5.844
3 36 47 51 71 82 90;0.0029,0.750,-5.641
3 27 47 71 79 90;0.0059,0.652,-5.543
3 41 90;0.1200,0.510,-5.492
14 51 71 79 90;0.0074,0.628,-5.446
20 36 51 55 60 90;0.0137,0.581,-5.283
4 19 29 89;0.0029,0.778,-5.278
4 67 71 90;0.0045,0.673,-5.268
45 85 89;0.0011,1.000,-5.259
3 9 12 89;0.0011,1.000,-5.259
4 29 34 89;0.0011,1.000,-5.259
52 76 85 89;0.0011,1.000,-5.259
14 28 36 81 90;0.0130,0.583,-5.177
36 47 51 71 82 90;0.0052,0.655,-5.172
4 18 47 51 90;0.0108,0.594,-5.163
14 47 71 79 90;0.0072,0.624,-5.160
7 18 35 90;0.0010,1.000,-5.113
14 31 71 79 90;0.0010,1.000,-5.113
14 27 31 71 90;0.0010,1.000,-5.113
18 36 47 71 79 90;0.0037,0.692,-5.067
3 35 51 55 60 90;0.0060,0.638,-5.055
14 20 40 55 60 90;0.0114,0.589,-5.030
14 40 55 60 71 90;0.0114,0.589,-5.030
3 35 55 60 72 90;0.0033,0.706,-4.995
3 7 47 51 73 79 90;0.0033,0.706,-4.995
3 27 47 51 71 90;0.0118,0.585,-4.940
3 7 18 47 51 71 90;0.0038,0.683,-4.922
3 89;0.2394,0.534,-4.891
18 36 47 71 90;0.0075,0.611,-4.718
18 36 51 71 90;0.0077,0.609,-4.669
10 45 89;0.0010,1.000,-4.601
10 56 89;0.0010,1.000,-4.601
10 52 89;0.0010,1.000,-4.601
3 7 35 55 60 90;0.0031,0.697,-4.590
18 35 90;0.0019,0.778,-4.573
18 37 48 90;0.0019,0.778,-4.573
3 7 47 51 79 90;0.0063,0.622,-4.555
43 47 51 79 90;0.0159,0.563,-4.533
36 71 79 90;0.0127,0.574,-4.532
3 35 55 60 73 90;0.0027,0.714,-4.525
3 36 51 79 90;0.0066,0.615,-4.441
3 14 47 51 79 90;0.0051,0.638,-4.440
4 41 66 80 89;0.0609,0.556,-4.385
13 38 90;0.0008,1.000,-4.381
13 24 90;0.0008,1.000,-4.381
1 49 55 90;0.0008,1.000,-4.381
1 55 88 90;0.0008,1.000,-4.381
11 40 90;0.1061,0.508,-4.374
12 39 89;0.0063,0.657,-4.357
4 20 55 60 90;0.0382,0.529,-4.344
14 37 40 55 60 90;0.0040,0.659,-4.322
18 36 47 51 72 90;0.0026,0.704,-4.108
3 7 18 71 73 90;0.0018,0.765,-4.074
3 18 36 47 51 90;0.0044,0.640,-4.050
13 89;0.0036,0.703,-4.045
16 85 89;0.0008,1.000,-3.943
14 36 81 90;0.0130,0.562,-3.872
29 41 80 89;0.0167,0.589,-3.807
9 16 89;0.0034,0.694,-3.716
3 35 55 60 90;0.0060,0.603,-3.695
11 20 79 90;0.0082,0.583,-3.694
11 71 79 90;0.0082,0.583,-3.694
14 20 36 55 60 90;0.0037,0.643,-3.654
3 36 51 71 82 90;0.0037,0.643,-3.654
7 51 71 79 90;0.0063,0.597,-3.615
7 47 71 79 90;0.0063,0.597,-3.615
1 47 51 67 90;0.0045,0.623,-3.607
18 37 40 90;0.0038,0.636,-3.575
19 29 89;0.0056,0.641,-3.438
4 41 66 89;0.1131,0.539,-3.347
14 20 55 60 90;0.0114,0.557,-3.271
3 37 48 90;0.0030,0.647,-3.250
3 11 43 47 51 90;0.0081,0.573,-3.245
18 71 88 90;0.0077,0.571,-3.082
18 51 88 90;0.0077,0.571,-3.082
3 7 18 47 51 72 90;0.0021,0.682,-3.053
11 20 82 90;0.0079,0.569,-3.043
11 71 82 90;0.0079,0.569,-3.043
36 51 55 60 71 72 90;0.0066,0.578,-3.026
3 11 51 55 60 71 90;0.0081,0.567,-3.025
4 90;0.1922,0.494,-3.010
3 36 55 60 71 90;0.0159,0.540,-3.007
